X,Y,region,sh,rs,rp,description,lane,type,equipmentcurrent,accepteddays,siteref,sitetype,percentheavy,aadt5yearsago,aadt4yearsago,aadt3yearsago,aadt2yearsago,aadt1yearago,OBJECTID
1834240.6184,5534886.4455,08 - Manawatu-Wanganui,3,474,14.0500001907349,Ashhurst ,Both,Non-Continuous,Dual Loop,56.0,00300488,Regional Non-Continuous,6.4,2090.0,2834.0,2774.0,3147.0,3036.0,1197
1823019.5659,5530120.7826,08 - Manawatu-Wanganui,3,474,1.01999998092651,708 Main St (West of Ruahine St) - Inc,Inc,Continuous,Dual Loop,363.0,00310475,Regional Continuous,2.9,8561.0,9912.0,8485.0,9122.0,9543.0,1198
1823695.723,5530514.9678,08 - Manawatu-Wanganui,3,474,1.79999995231628,847 Main St ( East of Fitzroy St) - Inc,Inc,Continuous,Dual Loop,363.0,00310476,Regional Continuous,2.2,10657.0,11787.0,11638.0,12249.0,12159.0,1199
1823019.5659,5530120.7826,08 - Manawatu-Wanganui,3,474,1.01999998092651,708 Main St (West of Ruahine St) - Dec,Dec,Continuous,Dual Loop,363.0,00320475,Regional Continuous,3.0,6225.0,7313.0,6855.0,7031.0,7045.0,1200
1823695.723,5530514.9678,08 - Manawatu-Wanganui,3,474,1.79999995231628,847 Main St ( East of Fitzroy St) - Dec,Dec,Continuous,Dual Loop,363.0,00320476,Regional Continuous,2.4,9476.0,10381.0,10239.0,10710.0,10728.0,1201
1835279.7001,5537444.4442,08 - Manawatu-Wanganui,3N,0,78.0,Saddle Road,Both,Non-Continuous,Tube,19.0,03N03630,Regional Non-Continuous,27.0,,,6231.0,5810.0,6947.0,1202
1836595.1504,5525071.2781,08 - Manawatu-Wanganui,3N,0,6.0,Balance Valley Road,Both,Non-Continuous,Tube,28.0,03N03717,Regional Non-Continuous,28.3,,,454.0,655.0,223.0,1203
1792445.1566,5715276.9702,08 - Manawatu-Wanganui,4,35,9.27000045776367,Mangatupoto,Both,Non-Continuous,Dual Loop,53.0,00400044,Regional Non-Continuous,16.5,1636.0,1426.0,1723.0,1751.0,1892.0,1204
1793903.3155,5697607.7546,08 - Manawatu-Wanganui,4,61,4.19999980926514,Okaihae Rd,Both,Continuous,Dual Loop,363.0,00400065,Regional Continuous,18.3,1985.0,1917.0,1979.0,2107.0,2091.0,1205
1798958.0453,5693891.2687,08 - Manawatu-Wanganui,4,70,3.45000004768372,Matapuna,Both,Continuous,Dual Loop,363.0,00400073,Regional Continuous,10.7,4193.0,4272.0,4340.0,4537.0,4515.0,1206
1805892.115,5682240.6496,08 - Manawatu-Wanganui,4,77,12.9099998474121,Owhango,Both,Non-Continuous,Dual Loop,56.0,00400090,Regional Non-Continuous,18.4,1965.0,1914.0,2149.0,2059.0,2147.0,1207
1807444.5209,5661724.0978,08 - Manawatu-Wanganui,4,94,18.9400005340576,Raurimu,Both,Non-Continuous,Dual Loop,56.0,00400113,Regional Non-Continuous,20.7,1631.0,1543.0,1796.0,1682.0,1800.0,1208
1804045.7776,5641918.5197,08 - Manawatu-Wanganui,4,127,8.36999988555908,HOROPITO - Telemetry Site 37,Both,National,Telemetry,296.0,00400133,Telemetry,19.9,2135.0,2113.0,2123.0,2053.0,2284.0,1209
1798479.3208,5638457.087,08 - Manawatu-Wanganui,4,140,2.28999996185303,Waimarino,Both,Non-Continuous,Dual Loop,63.0,00400142,Regional Non-Continuous,10.2,950.0,984.0,926.0,1026.0,990.0,1210
1797185.4867,5619902.3965,08 - Manawatu-Wanganui,4,158,5.0,Ore Ore,Both,Non-Continuous,Dual Loop,54.0,00400163,Regional Non-Continuous,9.2,903.0,906.0,882.0,979.0,984.0,1211
1799769.4685,5602640.1304,08 - Manawatu-Wanganui,4,188,0.270000010728836,SH4 @ Kakatahi - Nth of Lakes Hill Depot,Both,Non-Continuous,Dual Loop,49.0,00400188,Regional Non-Continuous,9.1,959.0,932.0,946.0,1064.0,1006.0,1212
1785280.0315,5588555.942,08 - Manawatu-Wanganui,4,206,12.1300001144409,Aberfeldie,Both,Non-Continuous,Dual Loop,49.0,00400218,Regional Non-Continuous,11.5,1214.0,1218.0,1192.0,1242.0,1248.0,1213
1780586.9273,5583977.3218,08 - Manawatu-Wanganui,4,223,3.63000011444092,UPOKONGARO - Telemetry Site 28,Both,National,Telemetry,335.0,00400226,Telemetry,9.1,2478.0,2216.0,2258.0,2304.0,2350.0,1214
1776948.3835,5581144.517,08 - Manawatu-Wanganui,4,223,9.34000015258789,Pauls Rd,Both,Non-Continuous,Dual Loop,49.0,00400232,Regional Non-Continuous,5.9,2774.0,2669.0,2700.0,2714.0,2704.0,1215
1775863.534,5580273.9934,08 - Manawatu-Wanganui,4,223,10.6999998092651,Aramoho Bridge,Both,Non-Continuous,Dual Loop,52.0,00400234,Regional Non-Continuous,3.8,4552.0,5351.0,5210.0,5329.0,5205.0,1216
1775955.2387,5578292.7433,08 - Manawatu-Wanganui,4,223,12.8599996566772,Kowhai Park,Both,Non-Continuous,Dual Loop,53.0,00400236,Regional Non-Continuous,3.7,6936.0,7222.0,7732.0,8217.0,7863.0,1217
1775790.5785,5577232.5348,08 - Manawatu-Wanganui,4,223,14.0,Virtual - Putiki Drive,Both,Virtual,Virtual,,00400237,Virtual,3.4,5800.0,5445.0,5640.0,5472.0,5512.0,1218
1775336.9059,5576075.2145,08 - Manawatu-Wanganui,4,223,15.2600002288818,Wikitoria Rd ,Both,Non-Continuous,Dual Loop,35.0,00400239,Regional Non-Continuous,3.5,4318.0,3963.0,4127.0,3941.0,3929.0,1219
1775357.9068,5576081.2226,08 - Manawatu-Wanganui,4,223,15.2600002288818,Putiki Drive Slip Lane,Ramp,Non-Continuous,Dual Loop,35.0,00460238,Regional Non-Continuous,3.1,1482.0,1482.0,1513.0,1531.0,1583.0,1220
1804295.9002,5692495.5764,08 - Manawatu-Wanganui,41,0,2.14000010490417,Burnands Rd,Both,Non-Continuous,Dual Loop,56.0,04100002,Regional Non-Continuous,9.0,940.0,1078.0,1059.0,933.0,983.0,1221
1812178.3061,5691660.2313,08 - Manawatu-Wanganui,41,0,10.3400001525879,Williamson Rd,Both,Non-Continuous,Dual Loop,56.0,04100010,Regional Non-Continuous,8.9,642.0,664.0,666.0,777.0,632.0,1222
1768855.8354,5691319.118,08 - Manawatu-Wanganui,43,97,13.0200004577637,Sth of River Rd,Both,Non-Continuous,Dual Loop,56.0,04300110,Regional Non-Continuous,13.4,110.0,117.0,101.0,112.0,112.0,1223
1773974.7962,5688794.1865,08 - Manawatu-Wanganui,43,111,7.09000015258789,Tokorima ,Both,Non-Continuous,Dual Loop,57.0,04300118,Regional Non-Continuous,11.8,133.0,149.0,174.0,142.0,152.0,1224
1787682.7591,5687365.7114,08 - Manawatu-Wanganui,43,130,5.65000009536743,TeMaire,Both,Non-Continuous,Dual Loop,40.0,04300136,Regional Non-Continuous,14.6,215.0,287.0,301.0,243.0,288.0,1225
1794811.0481,5691425.9143,08 - Manawatu-Wanganui,43,130,17.2700004577637,Mania Rd,Both,Non-Continuous,Dual Loop,42.0,04300147,Regional Non-Continuous,11.2,394.0,436.0,493.0,396.0,428.0,1226
1807882.3768,5660738.0841,08 - Manawatu-Wanganui,47,0,0.370000004768372,National Park,Both,Non-Continuous,Dual Loop,56.0,04700000,Regional Non-Continuous,7.7,1462.0,1267.0,1101.0,1395.0,1433.0,1227
1815707.582,5662866.4733,08 - Manawatu-Wanganui,47,9,0.490000009536743,Nth of SH48,Both,Non-Continuous,Dual Loop,56.0,04700009,Regional Non-Continuous,8.8,1201.0,1049.0,885.0,1220.0,1233.0,1228
1818964.9146,5658546.1341,08 - Manawatu-Wanganui,48,0,5.5,Whakapapa-Nui Stream,Both,Continuous,Dual Loop,363.0,04800006,Regional Continuous,4.6,1158.0,918.0,1038.0,1137.0,1045.0,1229
1806125.6728,5634891.6149,08 - Manawatu-Wanganui,49,0,8.06999969482422,West of Ohakune,Both,Non-Continuous,Dual Loop,42.0,04900008,Regional Non-Continuous,14.8,1790.0,1697.0,1706.0,2028.0,1729.0,1230
1808449.3383,5633282.4607,08 - Manawatu-Wanganui,49,11,0.379999995231628,Ohakune East,Both,Non-Continuous,Dual Loop,54.0,04900011,Regional Non-Continuous,12.3,2405.0,2467.0,2758.0,3009.0,2395.0,1231
1829396.5357,5626993.79,08 - Manawatu-Wanganui,49,29,8.82999992370605,Waiouru ,Both,Non-Continuous,Dual Loop,50.0,04900038,Regional Non-Continuous,17.2,1743.0,1761.0,1941.0,2286.0,1792.0,1232
1826245.9149,5574999.1024,08 - Manawatu-Wanganui,54,1,1.66999995708466,Sandon Block,Both,Non-Continuous,Dual Loop,56.0,05400003,Regional Non-Continuous,7.5,874.0,1049.0,946.0,1181.0,1080.0,1233
1825293.1547,5565491.4887,08 - Manawatu-Wanganui,54,1,14.5699996948242,Waituna West,Both,Non-Continuous,Dual Loop,56.0,05400016,Regional Non-Continuous,7.3,945.0,1132.0,1042.0,1251.0,1127.0,1234
1826088.9702,5554130.7883,08 - Manawatu-Wanganui,54,17,11.3999996185303,Cheltenham,Both,Non-Continuous,Dual Loop,56.0,05400028,Regional Non-Continuous,7.5,1359.0,1676.0,1334.0,1618.0,1453.0,1235
1825781.283,5551989.0142,08 - Manawatu-Wanganui,54,17,14.039999961853,Almadale Rd,Both,Continuous,Dual Loop,362.0,05400031,Regional Continuous,7.2,2570.0,2743.0,2747.0,2928.0,2845.0,1236
1820045.7163,5545039.8122,08 - Manawatu-Wanganui,54,38,2.41000008583069,Kiwitea Stream Nth of Nth St,Both,Non-Continuous,Dual Loop,63.0,05400040,Regional Non-Continuous,3.6,4821.0,5523.0,5415.0,5646.0,5725.0,1237
1819538.616,5544737.6382,08 - Manawatu-Wanganui,54,38,3.0,Kimbolton Rd,Both,Non-Continuous,Dual Loop,49.0,05400041,Regional Non-Continuous,26.8,7790.0,8544.0,8180.0,7997.0,8471.0,1238
1819412.9372,5542508.9569,08 - Manawatu-Wanganui,54,38,6.17000007629395,Aorangi Bridge,Both,Continuous,Dual Loop,363.0,05400044,Regional Continuous,5.3,15891.0,17028.0,16889.0,17423.0,17291.0,1239
1817537.9732,5538681.5715,08 - Manawatu-Wanganui,54,38,11.0799999237061,FEILDING - Telemetry Site 106 ,Both,National,Telemetry,308.0,05400049,Telemetry,2.9,6980.0,7803.0,7825.0,8354.0,8498.0,1240
1817528.1137,5537663.2832,08 - Manawatu-Wanganui,54,38,12.3199996948242,Te Arakura,Both,Continuous,Dual Loop,363.0,05400050,Regional Continuous,3.2,7293.0,8074.0,8668.0,8661.0,8783.0,1241
1819378.0868,5534160.537,08 - Manawatu-Wanganui,54,38,17.0100002288818,Kairanga-Bunnythorpe Rd,Both,Continuous,Dual Loop,242.0,05400055,Regional Continuous,4.0,4119.0,4613.0,4562.0,4760.0,4802.0,1242
1819538.616,5544737.6382,08 - Manawatu-Wanganui,54,38,3.0,Kimbolton Rd - Inc,Inc,Non-Continuous,Dual Loop,,05410041,Regional Non-Continuous,26.8,3734.0,4078.0,3695.0,3958.0,4059.0,1243
1819538.616,5544737.6382,08 - Manawatu-Wanganui,54,38,3.0,Kimbolton Rd - Dec,Dec,Non-Continuous,Dual Loop,,05420041,Regional Non-Continuous,26.8,4055.0,4603.0,4485.0,5269.0,5392.0,1244
1807630.0753,5512769.2333,08 - Manawatu-Wanganui,56,0,0.46000000834465,Ngui Rd,Both,Continuous,Dual Loop,234.0,05600000,Regional Continuous,9.1,4994.0,5433.0,5062.0,5503.0,5555.0,1245
1810145.9295,5522981.6633,08 - Manawatu-Wanganui,56,11,2.30999994277954,West of Tiakitahuna Road,Both,Continuous,Dual Loop,235.0,05600013,Regional Continuous,8.8,5332.0,6048.0,5651.0,6018.0,6099.0,1246
1814558.7208,5525838.7709,08 - Manawatu-Wanganui,56,11,7.65000009536743,Longburn,Both,Continuous,Dual Loop,243.0,05600019,Regional Continuous,4.9,6314.0,7101.0,6988.0,6740.0,6721.0,1247
1818577.5712,5527702.6542,08 - Manawatu-Wanganui,56,22,1.24000000953674,Mangaone Bridge,Both,Continuous,Dual Loop,241.0,05600023,Regional Continuous,3.3,9560.0,10358.0,10251.0,12134.0,10060.0,1248
1792733.9503,5497068.9976,08 - Manawatu-Wanganui,57,0,1.83000004291534,Kimberley Rd,Both,Continuous,Dual Loop,100.0,05700002,Regional Continuous,9.0,4685.0,5417.0,4994.0,5071.0,5691.0,1249
1797505.5721,5502784.9693,08 - Manawatu-Wanganui,57,0,9.48999977111816,Tavistock Rd,Both,Continuous,Dual Loop,359.0,05700009,Regional Continuous,7.2,8914.0,9741.0,9876.0,10144.0,10490.0,1250
1800743.0375,5505395.5152,08 - Manawatu-Wanganui,57,0,13.8800001144409,SHANNON - Telemetry Site 107 ,Both,National,Telemetry,363.0,05700014,Telemetry,8.4,8351.0,9127.0,8428.0,15894.0,10070.0,1251
1806699.9624,5510874.7969,08 - Manawatu-Wanganui,57,21,2.54999995231628,Nth of Shannon,Both,Continuous,Dual Loop,228.0,05700024,Regional Continuous,8.0,8066.0,8825.0,8418.0,8455.0,9533.0,1252
1812560.9749,5516019.2301,08 - Manawatu-Wanganui,57,26,6.94999980926514,Tokomaru ,Both,Continuous,Dual Loop,235.0,05700033,Regional Continuous,6.1,3371.0,3601.0,3556.0,4338.0,4134.0,1253
1818734.1139,5521504.0074,08 - Manawatu-Wanganui,57,36,6.73899984359741,Tennent Drive,Both,Non-Continuous,Dual Loop,,05700042,Regional Non-Continuous,,4637.0,4940.0,4820.0,5497.0,,1254
1820761.5297,5523190.6156,08 - Manawatu-Wanganui,57,36,9.39999961853027,Nth of Linton,Both,Continuous,Dual Loop,363.0,05700046,Regional Continuous,4.4,8124.0,8500.0,8111.0,8529.0,8601.0,1255
1822691.9446,5524753.2063,08 - Manawatu-Wanganui,57,36,12.0,Tiritea,Both,Non-Continuous,Dual Loop,56.0,05700048,Regional Non-Continuous,5.5,2717.0,2943.0,2967.0,3011.0,3151.0,1256
1823890.1981,5525804.6064,08 - Manawatu-Wanganui,57,50,0.189999997615814,Aokautere Drive,Both,Continuous,Dual Loop,360.0,05700050,Regional Continuous,3.7,11186.0,12705.0,12345.0,13104.0,13138.0,1257
1829580.5437,5530106.4149,08 - Manawatu-Wanganui,57,50,7.96000003814697,Orrs Rd,Both,Non-Continuous,Dual Loop,56.0,05700058,Regional Non-Continuous,7.8,1743.0,2105.0,2076.0,2151.0,2243.0,1258
1826053.6636,5527790.3792,08 - Manawatu-Wanganui,57N,0,99.0,Pahiatua Track ,Both,Non-Continuous,Tube,25.0,57N03639,Regional Non-Continuous,14.1,,,4483.0,4447.0,4306.0,1259
1776014.1304,5477040.1744,09 - Wellington,1K,1011,0.449999988079071,Peka Peka Int Mainline Southbound,Inc,Continuous,Dual Loop,211.0,01K11011,Regional Continuous,9.8,7438.0,7578.0,941.0,8970.0,9079.0,1260
1771257.819,5473631.1675,09 - Wellington,1K,1011,6.5,Te Moana Int Mainline Southbound,Inc,Continuous,Dual Loop,352.0,01K11017,Regional Continuous,11.0,6880.0,4.0,7400.0,774.0,7074.0,1261
1770670.745,5472273.1411,09 - Wellington,1K,1011,8.0,Kapiti Expressway Virtual Sth of Waikanae South Bound,Inc,Virtual,-,,01K11019,Virtual,6.1,10725.0,11748.0,12482.0,13393.0,14582.0,1262
1768251.555,5469309.1566,09 - Wellington,1K,1011,11.9200000762939,Kapiti Rd Int Mainline Southbound,Inc,Continuous,Dual Loop,365.0,01K11023,Regional Continuous,8.8,5821.0,6366.0,6849.0,7731.0,8130.0,1263
1767713.4666,5467891.1494,09 - Wellington,1K,1011,13.5,Virtual South of Paraparaumu Southbound,Inc,Virtual,-,,01K11025,Virtual,,,,,,,1264
1767716.3435,5465847.1096,09 - Wellington,1K,1011,15.6199998855591,Poplar Ave Int Mainline Southbound,Inc,Continuous,Dual Loop,365.0,01K11027,Regional Continuous,7.2,6180.0,9546.0,10321.0,11337.0,11802.0,1265
1776011.1306,5477049.175,09 - Wellington,1K,1011,0.439999997615814,Peka Peka Int Mainline Northbound,Dec,Continuous,Dual Loop,337.0,01K21011,Regional Continuous,9.6,7181.0,4944.0,7100.0,5083.0,9214.0,1266
1771247.819,5473637.1681,09 - Wellington,1K,1011,6.5,Te Moana Int Mainline Northbound,Dec,Continuous,Dual Loop,361.0,01K21017,Regional Continuous,8.9,6633.0,7194.0,7636.0,8229.0,8473.0,1267
1770658.7448,5472275.1416,09 - Wellington,1K,1011,8.0,Kapiti Expressway Virtual Sth of Waikanae North Bound,Dec,Virtual,-,,01K21019,Virtual,6.4,10295.0,11434.0,12199.0,13153.0,13575.0,1268
1768242.5548,5469309.157,09 - Wellington,1K,1011,11.9200000762939,Kapiti Rd Int Mainline Northbound,Dec,Continuous,Dual Loop,365.0,01K21023,Regional Continuous,9.0,5768.0,6308.0,6760.0,7527.0,7811.0,1269
1767703.4664,5467891.1499,09 - Wellington,1K,1011,13.5,Virtual South of Paraparaumu Northbound,Dec,Virtual,Virtual,,01K21025,Virtual,,,,,,,1270
1767678.3369,5465749.1098,09 - Wellington,1K,1011,15.7200002670288,Poplar Ave Int Mainline Northbound,Dec,Continuous,Dual Loop,365.0,01K21027,Regional Continuous,7.0,7558.0,9308.0,10023.0,11052.0,11392.0,1271
1771249.8174,5473598.1666,09 - Wellington,1K,1011,6.53000020980835,Te Moana Int Southbound On Ramp,Ramp,Continuous,Dual Loop,305.0,01K31017,Regional Continuous,2.0,3762.0,4216.0,4614.0,4980.0,5743.0,1272
1768258.5543,5469295.156,09 - Wellington,1K,1011,11.9200000762939,Kapiti Rd Int Southbound On Ramp,Ramp,Continuous,Dual Loop,365.0,01K31023,Regional Continuous,2.6,2837.0,3103.0,3383.0,3558.0,3629.0,1273
1767728.3436,5465846.1089,09 - Wellington,1K,1011,15.6199998855591,Poplar Ave Int Southbound On Ramp,Ramp,Continuous,Dual Loop,365.0,01K31027,Regional Continuous,2.5,4098.0,4015.0,4263.0,4802.0,4766.0,1274
1771208.8171,5473616.1687,09 - Wellington,1K,1011,6.53999996185303,Te Moana Int Northbound Off Ramp,Ramp,Continuous,Dual Loop,361.0,01K41017,Regional Continuous,1.9,3783.0,4252.0,4580.0,4947.0,5142.0,1275
1768216.5546,5469316.1583,09 - Wellington,1K,1011,11.9399995803833,Kapiti Rd Int Northbound Off Ramp,Ramp,Continuous,Dual Loop,365.0,01K41023,Regional Continuous,2.5,2712.0,2977.0,3209.0,3445.0,3504.0,1276
1767662.3372,5465757.1108,09 - Wellington,1K,1011,15.7200002670288,Poplar Ave Int Northbound Off Ramp,Ramp,Continuous,Dual Loop,365.0,01K41027,Regional Continuous,2.5,4277.0,4253.0,4504.0,4969.0,5084.0,1277
1776011.1306,5477049.175,09 - Wellington,1K,1011,0.439999997615814,Peka Peka Int Northbound On Ramp,Ramp,Continuous,Dual Loop,337.0,01K51011,Regional Continuous,5.5,2831.0,2789.0,2840.0,1881.0,1773.0,1278
1771778.851,5474050.1656,09 - Wellington,1K,1011,5.84000015258789,Te Moana Int Northbound On Ramp,Ramp,Continuous,Dual Loop,194.0,01K51017,Regional Continuous,4.2,586.0,631.0,613.0,667.0,620.0,1279
1768633.5824,5469700.1496,09 - Wellington,1K,1011,11.3699998855591,Kapiti Rd Int Northbound On Ramp,Ramp,Continuous,Dual Loop,365.0,01K51023,Regional Continuous,2.9,4527.0,5126.0,5439.0,5626.0,5764.0,1280
1776014.1304,5477040.1744,09 - Wellington,1K,1011,0.340000003576279,Peka Peka Int Southbound Off Ramp,Ramp,Continuous,Dual Loop,337.0,01K61011,Regional Continuous,5.1,2658.0,2814.0,2641.0,1936.0,1805.0,1281
1771748.8476,5473989.1642,09 - Wellington,1K,1011,5.88000011444092,Te Moana Int Southbound Off Ramp,Ramp,Continuous,Dual Loop,194.0,01K61017,Regional Continuous,4.1,558.0,606.0,580.0,623.0,534.0,1282
1768683.5827,5469694.1472,09 - Wellington,1K,1011,11.3400001525879,Kapiti Rd Int Southbound Off Ramp,Ramp,Continuous,Dual Loop,323.0,01K61023,Regional Continuous,2.6,4904.0,5382.0,5633.0,5662.0,6452.0,1283
1782982.8411,5487050.7872,09 - Wellington,1N,995,3.39000010490417,Nth of Waitohu River Bridge,Both,Continuous,Single Loop,,01N00998,Regional Continuous,,7828.0,10222.0,,11267.0,,1284
1781840.7192,5485278.6408,09 - Wellington,1N,995,5.61999988555908,Nth of Waerenga Rd (Otaki),Both,Continuous,Single Loop,364.0,01N01001,Regional Continuous,11.3,15361.0,18423.0,18826.0,7943.0,8373.0,1285
1774061.8693,5472864.0298,09 - Wellington,1N,1012,4.51999998092651,Nth of Elizabeth St (Waikanae),Both,Continuous,Single Loop,114.0,01N01017,Regional Continuous,7.7,9559.0,10232.0,6922.0,9815.0,9484.0,1286
1770903.6709,5470625.0775,09 - Wellington,1N,1012,8.72999954223633,Nth of Lindale,Both,Continuous,Dual Loop,213.0,01N01021,Regional Continuous,2.8,9121.0,9078.0,8730.0,9211.0,7171.0,1287
1768536.4795,5467886.1096,09 - Wellington,1N,1023,1.17999994754791,Nth of Ihakara St (Paraparaumu),Both,Continuous,Single Loop,217.0,01N01024,Regional Continuous,7.7,9507.0,8111.0,9272.0,10050.0,9611.0,1288
1753779.5119,5441108.5705,09 - Wellington,1N,1050,7.73999977111816,Tawa College,Both,Continuous,Dual Loop,,01N01058,Regional Continuous,,37851.0,47127.0,44726.0,50556.0,,1289
1751756.9459,5435310.0729,09 - Wellington,1N,1060,4.32000017166138,Nth of Helston Rd Overbridge - Both,Both,Continuous,Single Loop,366.0,01N01064,Regional Continuous,4.2,32582.0,43970.0,47234.0,49956.0,50298.0,1290
1748343.1631,5427570.9358,09 - Wellington,1N,1068,6.0,Terrace Tunnel - Virtual,Both,Virtual,Virtual,,01N01074,Virtual,2.8,42174.0,44009.0,39613.0,43311.0,45490.0,1291
1749388.871,5426196.894,09 - Wellington,1N,1076,0.25,Patterson St (Sth of Basin Reserve),Both,Continuous,Single Loop,366.0,01N01076,Regional Continuous,2.8,33374.0,32096.0,39344.0,38089.0,38328.0,1292
1749955.6962,5425344.8789,09 - Wellington,1N,1076,1.48000001907349,Ruahine St (Sth of Goa St),Both,Continuous,Single Loop,288.0,01N01077,Regional Continuous,2.8,29140.0,30001.0,32826.0,33487.0,34190.0,1293
1750629.5502,5424767.8274,09 - Wellington,1N,1076,2.45000004768372,Cobham Drive (Sth of Evans Bay Parade) - Both,Both,Continuous,Dual Loop,336.0,01N01078,Regional Continuous,1.6,27720.0,28568.0,27751.0,33268.0,32939.0,1294
1751423.3603,5423956.7803,09 - Wellington,1N,1076,4.1399998664856,Calabar Rd (Sth of Caledonia St),Both,Continuous,Single Loop,366.0,01N01080,Regional Continuous,2.8,18919.0,19212.0,15299.0,23981.0,23281.0,1295
1782472.7846,5486150.7103,09 - Wellington,1N,995,4.0,PP2O Waitohu Stream â€“ SB Lane,Inc,Continuous,Dual Loop,365.0,01N10999,Regional Continuous,10.5,,,,7037.0,7105.0,1296
1780796.6133,5483836.5355,09 - Wellington,1N,995,8.0,PP2O Otaki Gorge Road - SB Lane,Inc,Continuous,Dual Loop,365.0,01N11003,Regional Continuous,11.6,,,,7017.0,7097.0,1297
1776284.1588,5477449.1902,09 - Wellington,1N,995,16.0,PP2O Marycrest- SB Lanes,Inc,Continuous,Dual Loop,365.0,01N11011,Regional Continuous,8.4,,,,11054.0,11110.0,1298
1767228.1943,5463660.1022,09 - Wellington,1N,1023,7.0,Nth of MacKays Crossing - SB - Virtual,Inc,Virtual,Virtual,,01N11029,Virtual,7.7,11794.0,12604.0,5222.0,3636.0,3763.0,1299
1753759.5098,5441078.574,09 - Wellington,1N,1058,0.33500000834465,Tawa College - SB,Inc,Continuous,Dual Loop,,01N11058,Regional Continuous,,20212.0,22983.0,23803.0,25058.0,,1300
1753666.2589,5438843.6942,09 - Wellington,1N,1060,0.200000002980232,Tawa Interchange - SB Through Traffic,Inc,Continuous,Single Loop,197.0,01N11060,Regional Continuous,4.2,19399.0,21710.0,21764.0,22829.0,22869.0,1301
1753138.1772,5437870.8013,09 - Wellington,1N,1060,1.5,Virtual - Between Grenada and Tawa SB,Inc,Virtual,Virtual,,01N11061,Virtual,4.2,26275.0,29282.0,28840.0,29837.0,29946.0,1302
1752502.0841,5436787.9208,09 - Wellington,1N,1060,2.39000010490417,Grenada Interchange - SB Through Traffic,Inc,Continuous,Single Loop,339.0,01N11062,Regional Continuous,4.2,24524.0,26757.0,26725.0,17314.0,22144.0,1303
1752427.081,5436723.9319,09 - Wellington,1N,1060,3.24000000953674,Sth of Grenada Interchange - SB,Inc,Virtual,Virtual,,01N11063,Virtual,4.2,27752.0,30463.0,30505.0,21280.0,26114.0,1304
1751750.9455,5435304.0738,09 - Wellington,1N,1060,4.32000017166138,Nth of Helston Rd Overbridge - SB,Inc,Continuous,Single Loop,,01N11064,Regional Continuous,4.2,21362.0,24071.0,24448.0,25330.0,25551.0,1305
1751691.7943,5434117.1402,09 - Wellington,1N,1060,5.5,Virtual - SB Between Ramps,Inc,Virtual,Virtual,,01N11065,Virtual,4.2,19913.0,21860.0,17901.0,19217.0,19745.0,1306
1751567.7597,5433789.1711,09 - Wellington,1N,1060,5.92000007629395,Newlands Interchange - SB Through Traffic,Inc,Continuous,Single Loop,366.0,01N11066,Regional Continuous,4.2,28930.0,31525.0,27571.0,28963.0,29391.0,1307
1751499.6673,5433061.2171,09 - Wellington,1N,1060,6.40000009536743,Virtual - SB Ngauranga Gorge,Inc,Virtual,Virtual,,01N11067,Virtual,4.2,34899.0,37829.0,33802.0,38302.0,38709.0,1308
1751807.5,5432000.2381,09 - Wellington,1N,1060,8.22999954223633,NGAURANGA SH1 - Telemetry Site 3 - SB,Inc,National,Telemetry,131.0,01N11068,Telemetry,2.8,21148.0,23476.0,22655.0,21241.0,23716.0,1309
1751010.4759,5431388.3653,09 - Wellington,1N,1068,1.0,Virtual - SH2 Junction and Aotea Quay SB Off Ramp,Inc,Virtual,Virtual,,01N11069,Virtual,3.0,41493.0,45837.0,43526.0,41070.0,44514.0,1310
1749292.4094,5429909.6629,09 - Wellington,1N,1068,3.0,Virtual - Aotea SB Off Ramp to Murphy St Off Ramps,Inc,Virtual,Virtual,,01N11070,Virtual,1.7,26562.0,,31148.0,31879.0,31056.0,1311
1748997.3907,5429595.7192,09 - Wellington,1N,1068,3.76600003242493,Thorndon Overbridge - SB,Inc,Continuous,Dual Loop,308.0,01N11071,Regional Continuous,1.5,25329.0,23613.0,26315.0,26913.0,26047.0,1312
1748573.3608,5429118.8028,09 - Wellington,1N,1068,4.3899998664856,Hawkestone Interchange - SB Through Traffic,Inc,Continuous,Single Loop,357.0,01N11072,Regional Continuous,2.8,23167.0,26446.0,25883.0,24623.0,24969.0,1313
1748523.3366,5428913.8226,09 - Wellington,1N,1068,4.5,Virtual - SB Hawkestone On Ramp to Terrace Off Ramp,Inc,Virtual,Virtual,,01N11073,Virtual,2.8,27251.0,30759.0,29996.0,28886.0,29223.0,1314
1748435.2178,5428013.8939,09 - Wellington,1N,1068,5.51999998092651,Terrace Tunnel - SB,Inc,Continuous,Single Loop,364.0,01N11074,Regional Continuous,2.8,18470.0,19230.0,19199.0,20106.0,20347.0,1315
1748852.0188,5426886.9163,09 - Wellington,1N,1075,0.850000023841858,Vivian St - between Taranaki St and Tory St,Inc,Continuous,Single Loop,366.0,01N11075,Regional Continuous,2.8,19641.0,20434.0,20476.0,20864.0,21250.0,1316
1749114.9373,5426487.9093,09 - Wellington,1N,1075,1.5,Kent Terrace - SB - Virtual,Inc,Virtual,Virtual,,01N11076,Virtual,2.8,16687.0,16048.0,19672.0,19045.0,19164.0,1317
